STATUS | wrapper  | 2015/07/28 15:52:57 | --> Wrapper Started as Console
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,039  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.5.0.1
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,079  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Successfully applied 7 migrations to schema "PUBLIC" (execution time 00:00.220s).
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,080  INFO [WrapperSimpleAppMain] com.mossle.core.dbmigrate.DatabaseMigrator:64 - migrate : SCHEMA_VERSION_DATA_FORM, dbmigrate.h2.data_form
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,088  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.dbsupport.DbSupportFactory:43 - Database: jdbc:hsqldb:hsql://localhost:9000/lemon (HSQL Database Engine 2.3)
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,105  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbValidate:43 - Validated 4 migrations (execution time 00:00.012s)
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,181  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.metadatatable.MetaDataTableImpl:43 - Creating Metadata table: "PUBLIC"."SCHEMA_VERSION_DATA_FORM"
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,201  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbInit:43 - Schema initialized with version: 0
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,211  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Current version of schema "PUBLIC": 0
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,211  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.1
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,241  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.0.1.1
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,261  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.1.0.1
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,311  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.3.0.1
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,331  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Successfully applied 4 migrations to schema "PUBLIC" (execution time 00:00.130s).
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,341  INFO [WrapperSimpleAppMain] com.mossle.core.dbmigrate.DatabaseMigrator:64 - migrate : SCHEMA_VERSION_HUMANTASK, dbmigrate.h2.humantask
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,351  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.dbsupport.DbSupportFactory:43 - Database: jdbc:hsqldb:hsql://localhost:9000/lemon (HSQL Database Engine 2.3)
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,361  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbValidate:43 - Validated 4 migrations (execution time 00:00.010s)
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,411  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.metadatatable.MetaDataTableImpl:43 - Creating Metadata table: "PUBLIC"."SCHEMA_VERSION_HUMANTASK"
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,431  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbInit:43 - Schema initialized with version: 0
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,451  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Current version of schema "PUBLIC": 0
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,451  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.0.1
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,481  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.0.2
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,511  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.5.0.1
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,531  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.5.0.2
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,561  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Successfully applied 4 migrations to schema "PUBLIC" (execution time 00:00.130s).
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,571  INFO [WrapperSimpleAppMain] com.mossle.core.dbmigrate.DatabaseMigrator:64 - migrate : SCHEMA_VERSION_SENDMAIL, dbmigrate.h2.sendmail
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,571  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.dbsupport.DbSupportFactory:43 - Database: jdbc:hsqldb:hsql://localhost:9000/lemon (HSQL Database Engine 2.3)
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,581  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbValidate:43 - Validated 5 migrations (execution time 00:00.010s)
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,621  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.metadatatable.MetaDataTableImpl:43 - Creating Metadata table: "PUBLIC"."SCHEMA_VERSION_SENDMAIL"
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,641  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbInit:43 - Schema initialized with version: 0
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,651  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Current version of schema "PUBLIC": 0
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,651  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.1
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,681  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.2
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,701  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.3
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,731  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.4
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,751  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.5
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,771  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Successfully applied 5 migrations to schema "PUBLIC" (execution time 00:00.120s).
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,771  INFO [WrapperSimpleAppMain] com.mossle.core.dbmigrate.DatabaseMigrator:64 - migrate : SCHEMA_VERSION_DATA_SENDMAIL, dbmigrate.h2.data_sendmail
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,781  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.dbsupport.DbSupportFactory:43 - Database: jdbc:hsqldb:hsql://localhost:9000/lemon (HSQL Database Engine 2.3)
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,781  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbValidate:43 - Validated 1 migration (execution time 00:00.000s)
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,831  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.metadatatable.MetaDataTableImpl:43 - Creating Metadata table: "PUBLIC"."SCHEMA_VERSION_DATA_SENDMAIL"
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,851  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbInit:43 - Schema initialized with version: 0
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,861  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Current version of schema "PUBLIC": 0
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,861  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.0.0
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,881  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Successfully applied 1 migration to schema "PUBLIC" (execution time 00:00.030s).
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,891  INFO [WrapperSimpleAppMain] com.mossle.core.dbmigrate.DatabaseMigrator:64 - migrate : SCHEMA_VERSION_STORE, dbmigrate.h2.store
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,891  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.dbsupport.DbSupportFactory:43 - Database: jdbc:hsqldb:hsql://localhost:9000/lemon (HSQL Database Engine 2.3)
INFO   | jvm 1    | 2015/07/28 15:53:12 | 2015-07-28 15:53:12,901  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbValidate:43 - Validated 1 migration (execution time 00:00.010s)
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:12,976  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.metadatatable.MetaDataTableImpl:43 - Creating Metadata table: "PUBLIC"."SCHEMA_VERSION_STORE"
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,001  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbInit:43 - Schema initialized with version: 0
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,015  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Current version of schema "PUBLIC": 0
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,016  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.1
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,053  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Successfully applied 1 migration to schema "PUBLIC" (execution time 00:00.047s).
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,063  INFO [WrapperSimpleAppMain] com.mossle.core.dbmigrate.DatabaseMigrator:64 - migrate : SCHEMA_VERSION_TEMPLATE, dbmigrate.h2.template
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,063  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.dbsupport.DbSupportFactory:43 - Database: jdbc:hsqldb:hsql://localhost:9000/lemon (HSQL Database Engine 2.3)
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,083  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbValidate:43 - Validated 2 migrations (execution time 00:00.000s)
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,133  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.metadatatable.MetaDataTableImpl:43 - Creating Metadata table: "PUBLIC"."SCHEMA_VERSION_TEMPLATE"
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,143  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbInit:43 - Schema initialized with version: 0
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,163  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Current version of schema "PUBLIC": 0
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,163  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.0.1
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,183  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.0.2
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,213  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Successfully applied 2 migrations to schema "PUBLIC" (execution time 00:00.060s).
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,213  INFO [WrapperSimpleAppMain] com.mossle.core.dbmigrate.DatabaseMigrator:64 - migrate : SCHEMA_VERSION_DATA_TEMPLATE, dbmigrate.h2.data_template
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,223  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.dbsupport.DbSupportFactory:43 - Database: jdbc:hsqldb:hsql://localhost:9000/lemon (HSQL Database Engine 2.3)
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,233  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbValidate:43 - Validated 1 migration (execution time 00:00.010s)
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,293  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.metadatatable.MetaDataTableImpl:43 - Creating Metadata table: "PUBLIC"."SCHEMA_VERSION_DATA_TEMPLATE"
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,303  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbInit:43 - Schema initialized with version: 0
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,313  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Current version of schema "PUBLIC": 0
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,313  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.0.1
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,343  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Successfully applied 1 migration to schema "PUBLIC" (execution time 00:00.030s).
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,353  INFO [WrapperSimpleAppMain] com.mossle.core.dbmigrate.DatabaseMigrator:64 - migrate : SCHEMA_VERSION_WHITELIST, dbmigrate.h2.whitelist
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,353  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.dbsupport.DbSupportFactory:43 - Database: jdbc:hsqldb:hsql://localhost:9000/lemon (HSQL Database Engine 2.3)
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,363  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbValidate:43 - Validated 4 migrations (execution time 00:00.010s)
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,423  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.metadatatable.MetaDataTableImpl:43 - Creating Metadata table: "PUBLIC"."SCHEMA_VERSION_WHITELIST"
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,433  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbInit:43 - Schema initialized with version: 0
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,443  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Current version of schema "PUBLIC": 0
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,443  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.0.1
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,463  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.0.2
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,493  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.0.3
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,538  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.0.4
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,571  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Successfully applied 4 migrations to schema "PUBLIC" (execution time 00:00.138s).
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,585  INFO [WrapperSimpleAppMain] com.mossle.core.dbmigrate.DatabaseMigrator:64 - migrate : SCHEMA_VERSION_MEETING, dbmigrate.h2.meeting
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,595  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.dbsupport.DbSupportFactory:43 - Database: jdbc:hsqldb:hsql://localhost:9000/lemon (HSQL Database Engine 2.3)
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,610  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbValidate:43 - Validated 2 migrations (execution time 00:00.010s)
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,685  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.metadatatable.MetaDataTableImpl:43 - Creating Metadata table: "PUBLIC"."SCHEMA_VERSION_MEETING"
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,705  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbInit:43 - Schema initialized with version: 0
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,715  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Current version of schema "PUBLIC": 0
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,715  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.1
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,745  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.2
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,775  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Successfully applied 2 migrations to schema "PUBLIC" (execution time 00:00.070s).
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,785  INFO [WrapperSimpleAppMain] com.mossle.core.dbmigrate.DatabaseMigrator:64 - migrate : SCHEMA_VERSION_MSG, dbmigrate.h2.msg
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,785  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.dbsupport.DbSupportFactory:43 - Database: jdbc:hsqldb:hsql://localhost:9000/lemon (HSQL Database Engine 2.3)
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,795  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbValidate:43 - Validated 1 migration (execution time 00:00.010s)
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,845  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.metadatatable.MetaDataTableImpl:43 - Creating Metadata table: "PUBLIC"."SCHEMA_VERSION_MSG"
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,855  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbInit:43 - Schema initialized with version: 0
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,875  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Current version of schema "PUBLIC": 0
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,875  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.1
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,885  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Successfully applied 1 migration to schema "PUBLIC" (execution time 00:00.020s).
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,895  INFO [WrapperSimpleAppMain] com.mossle.core.dbmigrate.DatabaseMigrator:64 - migrate : SCHEMA_VERSION_PARTY, dbmigrate.h2.party
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,895  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.dbsupport.DbSupportFactory:43 - Database: jdbc:hsqldb:hsql://localhost:9000/lemon (HSQL Database Engine 2.3)
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,905  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbValidate:43 - Validated 15 migrations (execution time 00:00.010s)
INFO   | jvm 1    | 2015/07/28 15:53:13 | 2015-07-28 15:53:13,965  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.metadatatable.MetaDataTableImpl:43 - Creating Metadata table: "PUBLIC"."SCHEMA_VERSION_PARTY"
INFO   | jvm 1    | 2015/07/28 15:53:14 | 2015-07-28 15:53:13,995  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbInit:43 - Schema initialized with version: 0
INFO   | jvm 1    | 2015/07/28 15:53:14 | 2015-07-28 15:53:14,005  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Current version of schema "PUBLIC": 0
INFO   | jvm 1    | 2015/07/28 15:53:14 | 2015-07-28 15:53:14,005  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.1
INFO   | jvm 1    | 2015/07/28 15:53:14 | 2015-07-28 15:53:14,046  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.2
INFO   | jvm 1    | 2015/07/28 15:53:14 | 2015-07-28 15:53:14,084  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.3
INFO   | jvm 1    | 2015/07/28 15:53:14 | 2015-07-28 15:53:14,131  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.4
INFO   | jvm 1    | 2015/07/28 15:53:14 | 2015-07-28 15:53:14,177  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.5
INFO   | jvm 1    | 2015/07/28 15:53:14 | 2015-07-28 15:53:14,207  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.6
INFO   | jvm 1    | 2015/07/28 15:53:14 | 2015-07-28 15:53:14,257  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 0.0.7
INFO   | jvm 1    | 2015/07/28 15:53:14 | 2015-07-28 15:53:14,277  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.0.1.1
INFO   | jvm 1    | 2015/07/28 15:53:14 | 2015-07-28 15:53:14,297  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.0.1.2
INFO   | jvm 1    | 2015/07/28 15:53:14 | 2015-07-28 15:53:14,327  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.0.1.3
INFO   | jvm 1    | 2015/07/28 15:53:14 | 2015-07-28 15:53:14,347  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.0.1.4
INFO   | jvm 1    | 2015/07/28 15:53:14 | 2015-07-28 15:53:14,387  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.0.1.5
INFO   | jvm 1    | 2015/07/28 15:53:14 | 2015-07-28 15:53:14,417  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.0.1.6
INFO   | jvm 1    | 2015/07/28 15:53:14 | 2015-07-28 15:53:14,457  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.0.1.7
INFO   | jvm 1    | 2015/07/28 15:53:14 | 2015-07-28 15:53:14,477  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Migrating schema "PUBLIC" to version 1.3.0.1
INFO   | jvm 1    | 2015/07/28 15:53:14 | 2015-07-28 15:53:14,497  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbMigrate:43 - Successfully applied 15 migrations to schema "PUBLIC" (execution time 00:00.492s).
INFO   | jvm 1    | 2015/07/28 15:53:14 | 2015-07-28 15:53:14,507  INFO [WrapperSimpleAppMain] com.mossle.core.dbmigrate.DatabaseMigrator:64 - migrate : SCHEMA_VERSION_DATA_PARTY, dbmigrate.h2.data_party
INFO   | jvm 1    | 2015/07/28 15:53:14 | 2015-07-28 15:53:14,507  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.dbsupport.DbSupportFactory:43 - Database: jdbc:hsqldb:hsql://localhost:9000/lemon (HSQL Database Engine 2.3)
INFO   | jvm 1    | 2015/07/28 15:53:14 | 2015-07-28 15:53:14,517  INFO [WrapperSimpleAppMain] org.flywaydb.core.internal.command.DbValidate:43 - Validated 4 migrations (execution time 00:00.010s)
